account_key,platform,channel_id,label,url,eligibility_status,reason_code,included
youtube:UCMJcr4CRojJ_0Qkyd1a5ULQ,youtube,UCMJcr4CRojJ_0Qkyd1a5ULQ,DeathEx Ch.,https://www.youtube.com/channel/UCMJcr4CRojJ_0Qkyd1a5ULQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCMUtWzsjAQJgp6UlkbVSo1w,youtube,UCMUtWzsjAQJgp6UlkbVSo1w,Laguna JuJu Ch. Pixela Project,https://www.youtube.com/channel/UCMUtWzsjAQJgp6UlkbVSo1w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCMVdzsLwVWc241rrjK78aXA,youtube,UCMVdzsLwVWc241rrjK78aXA,Pak LIGHT,https://www.youtube.com/channel/UCMVdzsLwVWc241rrjK78aXA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCNEjPeYZ1R9xQEjHFU__Nhw,youtube,UCNEjPeYZ1R9xQEjHFU__Nhw,012CQ Ch. Ruka Inochizuna,https://www.youtube.com/channel/UCNEjPeYZ1R9xQEjHFU__Nhw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCNLRchQpCrJaUvYo731Y_vg,youtube,UCNLRchQpCrJaUvYo731Y_vg,Callidora Ch.【VJN】,https://www.youtube.com/channel/UCNLRchQpCrJaUvYo731Y_vg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCNW0brB5G5GcBDXuJ1iDglw,youtube,UCNW0brB5G5GcBDXuJ1iDglw,Megzis Ch.,https://www.youtube.com/channel/UCNW0brB5G5GcBDXuJ1iDglw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCOJiQA9afDpohgpxgKIKljA,youtube,UCOJiQA9afDpohgpxgKIKljA,RinREXGer,https://www.youtube.com/channel/UCOJiQA9afDpohgpxgKIKljA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCOY60szLyP_E8RuT6jVAVHg,youtube,UCOY60szLyP_E8RuT6jVAVHg,Aruna Shuun Ch. Pixela Destiny,https://www.youtube.com/channel/UCOY60szLyP_E8RuT6jVAVHg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCOuX_UFS7o1y-JJN7cmHl1A,youtube,UCOuX_UFS7o1y-JJN7cmHl1A,YotChi,https://www.youtube.com/channel/UCOuX_UFS7o1y-JJN7cmHl1A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCP8tsYT8efX32P4WUlNrFOA,youtube,UCP8tsYT8efX32P4WUlNrFOA,Aozora Sukai Ch.,https://www.youtube.com/channel/UCP8tsYT8efX32P4WUlNrFOA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCPHqJsNtOp94Vcol4DPKpSA,youtube,UCPHqJsNtOp94Vcol4DPKpSA,SiamNeko Ch.【ARP】,https://www.youtube.com/channel/UCPHqJsNtOp94Vcol4DPKpSA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCPb2Vtt7YjjaNsqlk3Za9-A,youtube,UCPb2Vtt7YjjaNsqlk3Za9-A,Gojila Ch. ก็อตจิ,https://www.youtube.com/channel/UCPb2Vtt7YjjaNsqlk3Za9-A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCPb3O6Vqyk7b5b1cpYXGxhQ,youtube,UCPb3O6Vqyk7b5b1cpYXGxhQ,Moonique Ch.,https://www.youtube.com/channel/UCPb3O6Vqyk7b5b1cpYXGxhQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCPfqcgrqpaSMqxezIqf7DuQ,youtube,UCPfqcgrqpaSMqxezIqf7DuQ,LilInk【VJN】,https://www.youtube.com/channel/UCPfqcgrqpaSMqxezIqf7DuQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCPgZ3g9jYeuj5mLBJ5APp0A,youtube,UCPgZ3g9jYeuj5mLBJ5APp0A,Sasaささ-Lucix,https://www.youtube.com/channel/UCPgZ3g9jYeuj5mLBJ5APp0A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCQGAawBLXuFEodAGOANkAdQ,youtube,UCQGAawBLXuFEodAGOANkAdQ,J U $ T - Virtual7『TH』,https://www.youtube.com/channel/UCQGAawBLXuFEodAGOANkAdQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCQGzkjj0cgwm5pOGVhzUs3A,youtube,UCQGzkjj0cgwm5pOGVhzUs3A,Willow Ch.【 HZ 】,https://www.youtube.com/channel/UCQGzkjj0cgwm5pOGVhzUs3A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCQMHAPgxhO634HZIJraHPTA,youtube,UCQMHAPgxhO634HZIJraHPTA,Linden Emilio,https://www.youtube.com/channel/UCQMHAPgxhO634HZIJraHPTA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCQMUyz21FbKDC_8o-5iQ7ZA,youtube,UCQMUyz21FbKDC_8o-5iQ7ZA,ZhenLinxing ch. PowerPay,https://www.youtube.com/channel/UCQMUyz21FbKDC_8o-5iQ7ZA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCQWJr6Du-UVmOwuEzDzfk_w,youtube,UCQWJr6Du-UVmOwuEzDzfk_w,Junely Vtuber Ch.,https://www.youtube.com/channel/UCQWJr6Du-UVmOwuEzDzfk_w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCQs4BC3S0KSw7i0ggHXn8TA,youtube,UCQs4BC3S0KSw7i0ggHXn8TA,Quentin Ch.【ARP】,https://www.youtube.com/channel/UCQs4BC3S0KSw7i0ggHXn8TA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCRZE5IMKRUpTgfjaniVKpbg,youtube,UCRZE5IMKRUpTgfjaniVKpbg,ChazuminXD Ch.,https://www.youtube.com/channel/UCRZE5IMKRUpTgfjaniVKpbg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCRaAduo6w37DoPahoaiVbTg,youtube,UCRaAduo6w37DoPahoaiVbTg,Chana チャナ,https://www.youtube.com/channel/UCRaAduo6w37DoPahoaiVbTg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCRiS4VWQedLfgE1g1AKD1DQ,youtube,UCRiS4VWQedLfgE1g1AKD1DQ,Iryne Mau Ch. [Autumnia],https://www.youtube.com/channel/UCRiS4VWQedLfgE1g1AKD1DQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCRjdIz5ngcJVDZ-bjs2mEzg,youtube,UCRjdIz5ngcJVDZ-bjs2mEzg,shiorichan,https://www.youtube.com/channel/UCRjdIz5ngcJVDZ-bjs2mEzg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCS7XTVaCOg-rBOEM6Lyw5Jg,youtube,UCS7XTVaCOg-rBOEM6Lyw5Jg,Myrrha Enchanté Ch. [Autumnia],https://www.youtube.com/channel/UCS7XTVaCOg-rBOEM6Lyw5Jg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCS9vgAEQSQDhgTRIskKA2tA,youtube,UCS9vgAEQSQDhgTRIskKA2tA,Ark Ch.【ARP】,https://www.youtube.com/channel/UCS9vgAEQSQDhgTRIskKA2tA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCSB3FXovZ5GLLAIfYyuXYJg,youtube,UCSB3FXovZ5GLLAIfYyuXYJg,Maprang 【Vtuber】,https://www.youtube.com/channel/UCSB3FXovZ5GLLAIfYyuXYJg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCT6E1GD1uAXAG6fWQCGPVXA,youtube,UCT6E1GD1uAXAG6fWQCGPVXA,Sarana Sapina Ch.,https://www.youtube.com/channel/UCT6E1GD1uAXAG6fWQCGPVXA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCTE0_50-t5vJqrC832LV2eQ,youtube,UCTE0_50-t5vJqrC832LV2eQ,Laven Ch. Genesis Project,https://www.youtube.com/channel/UCTE0_50-t5vJqrC832LV2eQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCTRQ7X-nxix3gjjXUb6ylvA,youtube,UCTRQ7X-nxix3gjjXUb6ylvA,Ginnique Ch.【ARP】,https://www.youtube.com/channel/UCTRQ7X-nxix3gjjXUb6ylvA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCTbgUT9_ipoQbiC7IxhJdoQ,youtube,UCTbgUT9_ipoQbiC7IxhJdoQ,Maimon CH,https://www.youtube.com/channel/UCTbgUT9_ipoQbiC7IxhJdoQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCTc2h8nlS0U1LhCjMgHVFzw,youtube,UCTc2h8nlS0U1LhCjMgHVFzw,Retsu Hasuki,https://www.youtube.com/channel/UCTc2h8nlS0U1LhCjMgHVFzw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCTtgiI6vO_zxlcOBLd3P7Jg,youtube,UCTtgiI6vO_zxlcOBLd3P7Jg,Xro Ch,https://www.youtube.com/channel/UCTtgiI6vO_zxlcOBLd3P7Jg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCUGwdp5xDeKhuhHBgZLX_ng,youtube,UCUGwdp5xDeKhuhHBgZLX_ng,PopKorn163 Vtuber Ch.,https://www.youtube.com/channel/UCUGwdp5xDeKhuhHBgZLX_ng,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCUHopfMWIslGzHiNMs-vtVw,youtube,UCUHopfMWIslGzHiNMs-vtVw,Queenetta Indigo Night | ท่านควีน,https://www.youtube.com/channel/UCUHopfMWIslGzHiNMs-vtVw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCURO2Hz8CWn0knwFbNTo2ng,youtube,UCURO2Hz8CWn0knwFbNTo2ng,RaneeTani『VTG』,https://www.youtube.com/channel/UCURO2Hz8CWn0knwFbNTo2ng,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCUUvW_FwpvBRsubHH7loRFA,youtube,UCUUvW_FwpvBRsubHH7loRFA,【黒崎】Asmodeus Ch.,https://www.youtube.com/channel/UCUUvW_FwpvBRsubHH7loRFA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCUmR1YXqxbx1NXusY2ugj8A,youtube,UCUmR1YXqxbx1NXusY2ugj8A,Thear DreamWhale° 10Hz,https://www.youtube.com/channel/UCUmR1YXqxbx1NXusY2ugj8A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCVEL1jAgCQNQcRN9Ble6lMw,youtube,UCVEL1jAgCQNQcRN9Ble6lMw,Chaos Ch.,https://www.youtube.com/channel/UCVEL1jAgCQNQcRN9Ble6lMw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCVQrivN2wzHYLNrsAquYjhg,youtube,UCVQrivN2wzHYLNrsAquYjhg,Jaowayde,https://www.youtube.com/channel/UCVQrivN2wzHYLNrsAquYjhg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCVY-v0sCwEjE3V7dUOqkFZg,youtube,UCVY-v0sCwEjE3V7dUOqkFZg,Camellia Ch.,https://www.youtube.com/channel/UCVY-v0sCwEjE3V7dUOqkFZg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCVlgCh9B_0PI7COJ2tJ7hIw,youtube,UCVlgCh9B_0PI7COJ2tJ7hIw,Heiman Ch.,https://www.youtube.com/channel/UCVlgCh9B_0PI7COJ2tJ7hIw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCVmZ-RvoPuxk9siBRctLwsA,youtube,UCVmZ-RvoPuxk9siBRctLwsA,NaNA Ch.,https://www.youtube.com/channel/UCVmZ-RvoPuxk9siBRctLwsA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCVxPzerhZ7g_OL_5okEk08g,youtube,UCVxPzerhZ7g_OL_5okEk08g,Nanako_SLR,https://www.youtube.com/channel/UCVxPzerhZ7g_OL_5okEk08g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCW0EhUBJrTtjSywG4-MGgrQ,youtube,UCW0EhUBJrTtjSywG4-MGgrQ,Grimus Grimm Ch. Pixela Destiny,https://www.youtube.com/channel/UCW0EhUBJrTtjSywG4-MGgrQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCWLGTmRYmq283VD3QreyyLg,youtube,UCWLGTmRYmq283VD3QreyyLg,Alzena_SLR,https://www.youtube.com/channel/UCWLGTmRYmq283VD3QreyyLg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCXddo8vgPHBsEkDMqRwcYSQ,youtube,UCXddo8vgPHBsEkDMqRwcYSQ,"Peko the Witch ★ แม่มด""พีโกะ""",https://www.youtube.com/channel/UCXddo8vgPHBsEkDMqRwcYSQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCXkoAHy8rg9tryYsD61IXOg,youtube,UCXkoAHy8rg9tryYsD61IXOg,Morr Ch.【ARP】,https://www.youtube.com/channel/UCXkoAHy8rg9tryYsD61IXOg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCXtQTtPJedfjqEPysorbsMg,youtube,UCXtQTtPJedfjqEPysorbsMg,久檻夜くぅ / Qualia Qu Ch.,https://www.youtube.com/channel/UCXtQTtPJedfjqEPysorbsMg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCXyk13M_Y892ar9xTPNF75w,youtube,UCXyk13M_Y892ar9xTPNF75w,Helen Candleby ,https://www.youtube.com/channel/UCXyk13M_Y892ar9xTPNF75w,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCY5HIZ97IaqeUGCQCh5yDpA,youtube,UCY5HIZ97IaqeUGCQCh5yDpA,Clairederier,https://www.youtube.com/channel/UCY5HIZ97IaqeUGCQCh5yDpA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCYWG9ZKz94VcpEqvvhBXk0A,youtube,UCYWG9ZKz94VcpEqvvhBXk0A,Tora Mochizuki ,https://www.youtube.com/channel/UCYWG9ZKz94VcpEqvvhBXk0A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCZ3R0yNb7ktPu1hdjbyQ2lg,youtube,UCZ3R0yNb7ktPu1hdjbyQ2lg,Yuu Ch.,https://www.youtube.com/channel/UCZ3R0yNb7ktPu1hdjbyQ2lg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCZBylMHjwaeTNJTLPxl6VgA,youtube,UCZBylMHjwaeTNJTLPxl6VgA,Aina VTuber,https://www.youtube.com/channel/UCZBylMHjwaeTNJTLPxl6VgA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCZYTMrnVmu1iUVyGeqB6zJQ,youtube,UCZYTMrnVmu1iUVyGeqB6zJQ,T-Reina Ashyra Ch. Lumina-World-End,https://www.youtube.com/channel/UCZYTMrnVmu1iUVyGeqB6zJQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCZmQjdEL_PAGWvFlAm4hQMg,youtube,UCZmQjdEL_PAGWvFlAm4hQMg,Karin Ch. 躑躅かりん,https://www.youtube.com/channel/UCZmQjdEL_PAGWvFlAm4hQMg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCZxNaWG_8Br9q1eTLSG5wPg,youtube,UCZxNaWG_8Br9q1eTLSG5wPg,Blu-Chan GMOT ⌜VZ⌟,https://www.youtube.com/channel/UCZxNaWG_8Br9q1eTLSG5wPg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UC_4Kw9UFTDz_Hv7K_rH9DQg,youtube,UC_4Kw9UFTDz_Hv7K_rH9DQg,I'm a Mee,https://www.youtube.com/channel/UC_4Kw9UFTDz_Hv7K_rH9DQg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UC_LTVw7bj_wFH4n8POeSNbw,youtube,UC_LTVw7bj_wFH4n8POeSNbw,Faminé Ch.【ARP】,https://www.youtube.com/channel/UC_LTVw7bj_wFH4n8POeSNbw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UC_RrxXP6eSLxgYYmoV4QdmA,youtube,UC_RrxXP6eSLxgYYmoV4QdmA,Keressa Zoulfia Ch. Pixela-Mystic,https://www.youtube.com/channel/UC_RrxXP6eSLxgYYmoV4QdmA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UC_s_7eBay8mKkA8L7HBtzHQ,youtube,UC_s_7eBay8mKkA8L7HBtzHQ,Anthia Ch.,https://www.youtube.com/channel/UC_s_7eBay8mKkA8L7HBtzHQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCa-B3lVdQB9UOCAfVVoVcIA,youtube,UCa-B3lVdQB9UOCAfVVoVcIA,Valak Ch.,https://www.youtube.com/channel/UCa-B3lVdQB9UOCAfVVoVcIA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCa8ILv94qHT6oar_jVzg9sQ,youtube,UCa8ILv94qHT6oar_jVzg9sQ,Beta AMI Ch. Lumina-World-End,https://www.youtube.com/channel/UCa8ILv94qHT6oar_jVzg9sQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCaGeOrKAIDWkmwp4MvPXVtg,youtube,UCaGeOrKAIDWkmwp4MvPXVtg,Xanael,https://www.youtube.com/channel/UCaGeOrKAIDWkmwp4MvPXVtg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCaMhj4Q6-bx1IZE3izVtk6A,youtube,UCaMhj4Q6-bx1IZE3izVtk6A,Saneko ch. Euphora,https://www.youtube.com/channel/UCaMhj4Q6-bx1IZE3izVtk6A,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCaO7dcbFuHSol9_4g1driVg,youtube,UCaO7dcbFuHSol9_4g1driVg,Y' ม๋า Hunter,https://www.youtube.com/channel/UCaO7dcbFuHSol9_4g1driVg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCadBHNCSacgE3vePH8UtbMA,youtube,UCadBHNCSacgE3vePH8UtbMA,Chalong Ch.,https://www.youtube.com/channel/UCadBHNCSacgE3vePH8UtbMA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCapmEuEA_aL81YaihYO27vQ,youtube,UCapmEuEA_aL81YaihYO27vQ,Tsuku CH.,https://www.youtube.com/channel/UCapmEuEA_aL81YaihYO27vQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCbHVEzb9fr8DxWPUxCAEOVQ,youtube,UCbHVEzb9fr8DxWPUxCAEOVQ,Sebastos | Vtuber,https://www.youtube.com/channel/UCbHVEzb9fr8DxWPUxCAEOVQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCbZDGjLa_Rc3TfPVXMR1Tog,youtube,UCbZDGjLa_Rc3TfPVXMR1Tog,Biscuit Blythe Ch. Pixela Destiny,https://www.youtube.com/channel/UCbZDGjLa_Rc3TfPVXMR1Tog,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCbfARUSxU4X2o5_PwjRXezw,youtube,UCbfARUSxU4X2o5_PwjRXezw,Mira Pilula,https://www.youtube.com/channel/UCbfARUSxU4X2o5_PwjRXezw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCcFIthTrwa6N-1ri9sQZstw,youtube,UCcFIthTrwa6N-1ri9sQZstw,Poru Ch.【ARP】,https://www.youtube.com/channel/UCcFIthTrwa6N-1ri9sQZstw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCcM1cUyEXYmm13DgfwXS-oQ,youtube,UCcM1cUyEXYmm13DgfwXS-oQ,Mysti Ch.,https://www.youtube.com/channel/UCcM1cUyEXYmm13DgfwXS-oQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCcPlWQeuFutZ8VllrN_O2YA,youtube,UCcPlWQeuFutZ8VllrN_O2YA,Ume Ch. しのはな❀梅,https://www.youtube.com/channel/UCcPlWQeuFutZ8VllrN_O2YA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCcgDP2RmeCqW1GTms1mkUlQ,youtube,UCcgDP2RmeCqW1GTms1mkUlQ,Karu Ch.【ARP】,https://www.youtube.com/channel/UCcgDP2RmeCqW1GTms1mkUlQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCchEIVkQk2tgdHiSc0LxGJQ,youtube,UCchEIVkQk2tgdHiSc0LxGJQ,Dariela,https://www.youtube.com/channel/UCchEIVkQk2tgdHiSc0LxGJQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCcjjQNj_XUhM1dH9TEXEpAg,youtube,UCcjjQNj_XUhM1dH9TEXEpAg,มาลัย / Malai [EC19 Projekt],https://www.youtube.com/channel/UCcjjQNj_XUhM1dH9TEXEpAg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCd6Tzh7ZpVnCysNMt4nPjAg,youtube,UCd6Tzh7ZpVnCysNMt4nPjAg,Sojuu S.,https://www.youtube.com/channel/UCd6Tzh7ZpVnCysNMt4nPjAg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCdF31qg1W2KsKxSuSFECflA,youtube,UCdF31qg1W2KsKxSuSFECflA,Copper Vtuber,https://www.youtube.com/channel/UCdF31qg1W2KsKxSuSFECflA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCdPOgLoE_grESHHrpHDNsEg,youtube,UCdPOgLoE_grESHHrpHDNsEg,Idary tailor,https://www.youtube.com/channel/UCdPOgLoE_grESHHrpHDNsEg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCeZoMTRssGhbl9vS5lvYsQg,youtube,UCeZoMTRssGhbl9vS5lvYsQg,Rarin Ch.,https://www.youtube.com/channel/UCeZoMTRssGhbl9vS5lvYsQg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCei3lo9UhW4K9QE26iwuVjg,youtube,UCei3lo9UhW4K9QE26iwuVjg,RUNA Ch.[Vtuber],https://www.youtube.com/channel/UCei3lo9UhW4K9QE26iwuVjg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCeijqgCP9z3zLJ-uwQzvFtQ,youtube,UCeijqgCP9z3zLJ-uwQzvFtQ,Sora A.C.G.,https://www.youtube.com/channel/UCeijqgCP9z3zLJ-uwQzvFtQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCeoHajHKBl5q-UvfIEeOm3g,youtube,UCeoHajHKBl5q-UvfIEeOm3g,Mizu Gracia Ch.,https://www.youtube.com/channel/UCeoHajHKBl5q-UvfIEeOm3g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCeoR2ozI_rHNtMZyWyYWI6Q,youtube,UCeoR2ozI_rHNtMZyWyYWI6Q,Koru Ch.,https://www.youtube.com/channel/UCeoR2ozI_rHNtMZyWyYWI6Q,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCf6P5ojQTWAgVNUvlu08DNw,youtube,UCf6P5ojQTWAgVNUvlu08DNw,Lukmai_PP,https://www.youtube.com/channel/UCf6P5ojQTWAgVNUvlu08DNw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCfPtDFCs4PzDU_hy0usORnw,youtube,UCfPtDFCs4PzDU_hy0usORnw,Reva Regalia『AST』,https://www.youtube.com/channel/UCfPtDFCs4PzDU_hy0usORnw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCfTaHjdctcy9veUwXK_GDBg,youtube,UCfTaHjdctcy9veUwXK_GDBg,Takiya Ch.,https://www.youtube.com/channel/UCfTaHjdctcy9veUwXK_GDBg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCfe7Lxdn2PDp_xnnrC_RSzA,youtube,UCfe7Lxdn2PDp_xnnrC_RSzA,【graduated】Amaris Sayo Ch. / AStars Amakara,https://www.youtube.com/channel/UCfe7Lxdn2PDp_xnnrC_RSzA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCfiD6DpIwPP4lQ4NPqZNOHg,youtube,UCfiD6DpIwPP4lQ4NPqZNOHg,Solar Ch.【ARP】,https://www.youtube.com/channel/UCfiD6DpIwPP4lQ4NPqZNOHg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCg5zRBCc-X-O4ZPQQ3jDAIg,youtube,UCg5zRBCc-X-O4ZPQQ3jDAIg,Estelle Wil Ch.,https://www.youtube.com/channel/UCg5zRBCc-X-O4ZPQQ3jDAIg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCgFEQdBjM12Cg-IY5tFzU_g,youtube,UCgFEQdBjM12Cg-IY5tFzU_g,TOP【PRIME】,https://www.youtube.com/channel/UCgFEQdBjM12Cg-IY5tFzU_g,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCgXcfaWl68A1gHWm4AiJXAQ,youtube,UCgXcfaWl68A1gHWm4AiJXAQ,Yoshie Ch. Yoshie Teriri,https://www.youtube.com/channel/UCgXcfaWl68A1gHWm4AiJXAQ,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCgZt2jUdPnEVCKQtnzS0ywg,youtube,UCgZt2jUdPnEVCKQtnzS0ywg,Klangkhuen / กลางคืน,https://www.youtube.com/channel/UCgZt2jUdPnEVCKQtnzS0ywg,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UCgmytgwJVDe74ewiHklGcBA,youtube,UCgmytgwJVDe74ewiHklGcBA,Minato Hatsuki【JVP】,https://www.youtube.com/channel/UCgmytgwJVDe74ewiHklGcBA,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
youtube:UChBuxXl8poN1Jz8kZDdsfhw,youtube,UChBuxXl8poN1Jz8kZDdsfhw,Selene Ch.【ARP】,https://www.youtube.com/channel/UChBuxXl8poN1Jz8kZDdsfhw,STRICT_VIRTUAL,EXACT_CHANNEL_ID_REVIEW,True
